Driver,Start,Mid Race,Finish,High Pos.,Low Pos.,Avg. Pos.,Pass Diff.,Green Flag Passes,Green Flag Times Passed,Quality Passes,Pct. Quality Passes,Fastest Lap,Top 15 Laps,Pct. Top 15 Laps,Laps Led,Pct. Laps Led,Total Laps,DRIVER RATING,race_name,year,race_num
Matt Kenseth,23,8,3,2,27,10,14,36,22,18,50.0,4,313,78.3,0,0.0,400,100.5,2009_AAA_400,2009,28
Juan Pablo Montoya,2,4,4,2,9,4,8,13,5,13,100.0,42,400,100.0,0,0.0,400,120.8,2009_AAA_400,2009,28
Kurt Busch,16,2,5,1,14,4,3,14,11,14,100.0,24,400,100.0,99,24.8,400,120.6,2009_AAA_400,2009,28
Jeff Gordon,7,3,6,2,12,5,9,20,11,20,100.0,20,400,100.0,0,0.0,400,112.9,2009_AAA_400,2009,28
A.J. Allmendinger,19,11,7,7,25,12,14,43,29,30,69.8,0,354,88.5,0,0.0,400,91.1,2009_AAA_400,2009,28
Kasey Kahne,6,7,8,3,18,9,11,34,23,30,88.2,11,366,91.5,0,0.0,400,101.6,2009_AAA_400,2009,28
Tony Stewart,22,12,9,4,37,14,22,46,24,18,39.1,11,246,61.5,0,0.0,400,90.8,2009_AAA_400,2009,28
Ryan Newman,3,6,10,1,14,7,-9,23,32,23,100.0,10,400,100.0,29,7.3,400,102.0,2009_AAA_400,2009,28
Carl Edwards,30,14,11,11,36,19,9,30,21,11,36.7,1,92,23.0,0,0.0,400,76.7,2009_AAA_400,2009,28
Kevin Harvick,20,15,12,12,23,15,10,45,35,25,55.6,0,279,69.8,0,0.0,400,84.8,2009_AAA_400,2009,28
Greg Biffle,4,10,13,2,16,9,-12,18,30,18,100.0,0,395,98.8,0,0.0,400,93.7,2009_AAA_400,2009,28
Marcos Ambrose,27,13,14,6,29,16,14,37,23,13,35.1,2,214,53.5,0,0.0,400,79.5,2009_AAA_400,2009,28
Clint Bowyer,8,9,15,5,38,11,8,27,19,17,63.0,0,373,93.3,0,0.0,400,87.6,2009_AAA_400,2009,28
Jeff Burton,28,18,16,5,31,20,-10,31,41,5,16.1,0,22,5.5,0,0.0,400,68.7,2009_AAA_400,2009,28
Casey Mears,29,16,17,7,32,15,11,50,39,27,54.0,2,247,61.8,0,0.0,400,77.6,2009_AAA_400,2009,28
Brian Vickers,12,17,18,8,21,16,-11,24,35,16,66.7,0,118,29.5,0,0.0,400,74.0,2009_AAA_400,2009,28
Paul Menard,10,20,19,3,21,16,-17,16,33,8,50.0,0,108,27.0,0,0.0,400,74.4,2009_AAA_400,2009,28
"Dale Earnhardt, Jr.",24,23,20,16,29,22,2,30,28,0,0.0,0,0,0.0,0,0.0,399,66.3,2009_AAA_400,2009,28
David Reutimann,5,29,21,5,33,22,-7,25,32,6,24.0,3,79,19.8,0,0.0,398,86.8,2009_AAA_400,2009,28
Denny Hamlin,13,19,22,7,22,18,-1,26,27,12,46.2,1,87,21.8,0,0.0,398,66.4,2009_AAA_400,2009,28
Bobby Labonte,41,22,23,11,41,24,1,21,20,0,0.0,0,1,0.3,0,0.0,398,53.5,2009_AAA_400,2009,28
David Ragan,21,28,24,20,33,28,-9,13,22,0,0.0,0,0,0.0,0,0.0,396,49.1,2009_AAA_400,2009,28
Scott Speed,39,27,25,23,39,28,2,23,21,0,0.0,0,0,0.0,0,0.0,396,44.1,2009_AAA_400,2009,28
"Sam Hornish, Jr.",9,26,26,9,32,24,-17,36,53,1,2.8,4,7,1.8,0,0.0,395,60.7,2009_AAA_400,2009,28
John Andretti,37,31,27,10,40,31,2,11,9,0,0.0,0,1,0.3,0,0.0,395,36.4,2009_AAA_400,2009,28
Jamie McMurray,25,32,28,5,32,23,-21,26,47,8,30.8,8,126,31.5,0,0.0,394,73.6,2009_AAA_400,2009,28
David Stremme,17,30,29,17,32,27,-14,18,32,0,0.0,1,0,0.0,0,0.0,385,54.6,2009_AAA_400,2009,28
Elliott Sadler,34,24,30,22,40,27,8,18,10,0,0.0,0,0,0.0,0,0.0,353,42.3,2009_AAA_400,2009,28
Kyle Busch,15,21,31,3,32,21,-4,23,27,17,73.9,7,150,37.5,0,0.0,342,82.9,2009_AAA_400,2009,28
Regan Smith,33,25,32,12,37,28,1,29,28,0,0.0,0,1,0.3,0,0.0,337,45.7,2009_AAA_400,2009,28
"Martin Truex, Jr.",32,33,33,27,42,35,8,10,2,0,0.0,3,0,0.0,0,0.0,251,37.2,2009_AAA_400,2009,28
Robby Gordon,31,38,34,31,42,37,-2,7,9,0,0.0,0,0,0.0,0,0.0,181,32.5,2009_AAA_400,2009,28
Reed Sorenson,26,42,35,23,42,39,4,10,6,0,0.0,0,0,0.0,0,0.0,170,39.2,2009_AAA_400,2009,28
Michael Waltrip,38,34,36,26,38,34,-1,13,14,0,0.0,0,0,0.0,0,0.0,84,43.9,2009_AAA_400,2009,28
Dave Blaney,35,35,37,2,40,35,0,7,7,0,0.0,0,3,0.8,0,0.0,76,38.7,2009_AAA_400,2009,28
Michael McDowell,43,36,38,30,43,37,-6,8,14,0,0.0,0,0,0.0,0,0.0,74,33.9,2009_AAA_400,2009,28
David Gilliland,18,37,39,1,39,36,-9,7,16,4,57.1,0,23,5.8,1,0.3,60,52.4,2009_AAA_400,2009,28
Mike Bliss,36,39,40,32,42,39,-12,3,15,0,0.0,0,0,0.0,0,0.0,54,32.0,2009_AAA_400,2009,28
Joe Nemechek,40,40,41,34,43,40,-9,5,14,0,0.0,0,0,0.0,0,0.0,51,32.1,2009_AAA_400,2009,28
Joey Logano,11,41,42,9,42,39,-2,2,4,2,100.0,0,27,6.8,0,0.0,30,48.6,2009_AAA_400,2009,28
Tony Raines,42,43,43,42,43,43,-1,2,3,0,0.0,0,0,0.0,0,0.0,13,26.8,2009_AAA_400,2009,28
Tony Stewart,5,5,1,1,16,3,8,40,32,40,100.0,28,267,100.0,37,13.9,267,129.8,2009_Price_Chopper_400_Presented_by_Kraft_Foods,2009,29
Jeff Gordon,9,4,2,2,33,7,8,74,66,55,74.3,18,262,98.1,0,0.0,267,111.5,2009_Price_Chopper_400_Presented_by_Kraft_Foods,2009,29
Greg Biffle,31,2,3,1,31,6,8,78,70,40,51.3,29,208,77.9,113,42.3,267,128.5,2009_Price_Chopper_400_Presented_by_Kraft_Foods,2009,29
Juan Pablo Montoya,14,3,4,1,32,7,20,88,68,73,83.0,7,264,98.9,1,0.4,267,111.3,2009_Price_Chopper_400_Presented_by_Kraft_Foods,2009,29
Denny Hamlin,22,6,5,1,22,8,15,62,47,51,82.3,12,254,95.1,1,0.4,267,105.2,2009_Price_Chopper_400_Presented_by_Kraft_Foods,2009,29
Kasey Kahne,6,9,6,2,31,8,6,66,60,50,75.8,9,263,98.5,0,0.0,267,101.9,2009_Price_Chopper_400_Presented_by_Kraft_Foods,2009,29
Mark Martin,1,7,7,1,21,7,-7,43,50,38,88.4,4,266,99.6,11,4.1,267,102.8,2009_Price_Chopper_400_Presented_by_Kraft_Foods,2009,29
David Reutimann,13,10,8,4,29,9,5,84,79,71,84.5,3,265,99.3,0,0.0,267,96.4,2009_Price_Chopper_400_Presented_by_Kraft_Foods,2009,29
Jimmie Johnson,11,1,9,1,30,6,12,85,73,64,75.3,48,260,97.4,53,19.9,267,120.5,2009_Price_Chopper_400_Presented_by_Kraft_Foods,2009,29
Carl Edwards,17,25,10,1,35,19,8,72,64,44,61.1,2,143,53.6,1,0.4,267,87.7,2009_Price_Chopper_400_Presented_by_Kraft_Foods,2009,29
Kurt Busch,39,20,11,1,39,14,7,79,72,34,43.0,9,171,64.0,2,0.7,267,88.8,2009_Price_Chopper_400_Presented_by_Kraft_Foods,2009,29
Kyle Busch,34,8,12,4,34,15,17,85,68,46,54.1,0,191,71.5,0,0.0,267,83.0,2009_Price_Chopper_400_Presented_by_Kraft_Foods,2009,29
Brad Keselowski,3,21,13,1,33,10,-14,80,94,45,56.3,2,225,84.3,1,0.4,267,93.4,2009_Price_Chopper_400_Presented_by_Kraft_Foods,2009,29
Marcos Ambrose,27,16,14,5,27,16,9,69,60,34,49.3,0,149,55.8,0,0.0,267,78.9,2009_Price_Chopper_400_Presented_by_Kraft_Foods,2009,29
Casey Mears,36,13,15,2,36,17,4,81,77,31,38.3,2,157,58.8,0,0.0,267,76.3,2009_Price_Chopper_400_Presented_by_Kraft_Foods,2009,29
"Martin Truex, Jr.",21,19,16,1,29,14,5,74,69,29,39.2,4,117,43.8,2,0.7,267,80.1,2009_Price_Chopper_400_Presented_by_Kraft_Foods,2009,29
A.J. Allmendinger,15,12,17,2,27,17,-6,61,67,23,37.7,0,76,28.5,0,0.0,267,70.9,2009_Price_Chopper_400_Presented_by_Kraft_Foods,2009,29
"Sam Hornish, Jr.",33,22,18,6,40,21,17,102,85,22,21.6,1,14,5.2,0,0.0,267,66.1,2009_Price_Chopper_400_Presented_by_Kraft_Foods,2009,29
Bill Elliott,16,23,19,10,32,22,-6,65,71,7,10.8,1,1,0.4,0,0.0,266,58.6,2009_Price_Chopper_400_Presented_by_Kraft_Foods,2009,29
Elliott Sadler,42,17,20,1,42,24,18,92,74,17,18.5,1,9,3.4,2,0.7,266,55.6,2009_Price_Chopper_400_Presented_by_Kraft_Foods,2009,29
Clint Bowyer,8,29,21,7,33,21,1,74,73,6,8.1,0,53,19.9,0,0.0,266,72.9,2009_Price_Chopper_400_Presented_by_Kraft_Foods,2009,29
Ryan Newman,30,27,22,18,35,24,10,72,62,0,0.0,0,0,0.0,0,0.0,266,65.5,2009_Price_Chopper_400_Presented_by_Kraft_Foods,2009,29
Jeff Burton,35,11,23,7,35,22,2,77,75,7,9.1,0,29,10.9,0,0.0,266,62.1,2009_Price_Chopper_400_Presented_by_Kraft_Foods,2009,29
Kevin Harvick,38,18,24,3,39,23,2,77,75,0,0.0,0,3,1.1,0,0.0,266,59.1,2009_Price_Chopper_400_Presented_by_Kraft_Foods,2009,29
David Stremme,32,15,25,4,37,21,11,96,85,21,21.9,0,28,10.5,0,0.0,266,64.2,2009_Price_Chopper_400_Presented_by_Kraft_Foods,2009,29
Reed Sorenson,28,14,26,10,35,23,2,70,68,7,10.0,0,16,6.0,0,0.0,266,57.0,2009_Price_Chopper_400_Presented_by_Kraft_Foods,2009,29
Scott Speed,10,30,27,9,36,27,-22,42,64,4,9.5,3,14,5.2,0,0.0,266,51.8,2009_Price_Chopper_400_Presented_by_Kraft_Foods,2009,29
Joey Logano,18,28,28,9,43,29,3,73,70,8,11.0,0,1,0.4,0,0.0,266,45.4,2009_Price_Chopper_400_Presented_by_Kraft_Foods,2009,29
Erik Darnell,41,35,29,23,41,33,16,48,32,0,0.0,3,0,0.0,0,0.0,265,43.5,2009_Price_Chopper_400_Presented_by_Kraft_Foods,2009,29
Paul Menard,20,36,30,17,41,35,7,25,18,0,0.0,1,0,0.0,0,0.0,265,40.5,2009_Price_Chopper_400_Presented_by_Kraft_Foods,2009,29
Jamie McMurray,4,26,31,2,34,20,-20,46,66,18,39.1,1,106,39.7,0,0.0,264,71.5,2009_Price_Chopper_400_Presented_by_Kraft_Foods,2009,29
Max Papis,43,32,32,6,43,33,-4,57,61,13,22.8,0,3,1.1,0,0.0,263,37.2,2009_Price_Chopper_400_Presented_by_Kraft_Foods,2009,29
John Andretti,40,31,33,1,41,31,-7,61,68,15,24.6,1,6,2.2,1,0.4,263,39.7,2009_Price_Chopper_400_Presented_by_Kraft_Foods,2009,29
Robby Gordon,37,37,34,2,43,32,-9,66,75,15,22.7,6,4,1.5,0,0.0,263,48.7,2009_Price_Chopper_400_Presented_by_Kraft_Foods,2009,29
David Ragan,25,38,35,20,41,37,6,11,5,0,0.0,0,0,0.0,0,0.0,256,33.1,2009_Price_Chopper_400_Presented_by_Kraft_Foods,2009,29
"Dale Earnhardt, Jr.",2,33,36,1,36,26,-27,50,77,14,28.0,26,55,20.6,41,15.4,232,99.4,2009_Price_Chopper_400_Presented_by_Kraft_Foods,2009,29
Brian Vickers,12,34,37,11,37,33,-11,44,55,3,6.8,6,7,2.6,0,0.0,208,40.5,2009_Price_Chopper_400_Presented_by_Kraft_Foods,2009,29
Michael Waltrip,29,39,38,23,43,40,5,10,5,0,0.0,1,0,0.0,0,0.0,141,27.9,2009_Price_Chopper_400_Presented_by_Kraft_Foods,2009,29
Matt Kenseth,23,24,39,1,39,24,-21,46,67,37,80.4,10,118,44.2,1,0.4,134,75.0,2009_Price_Chopper_400_Presented_by_Kraft_Foods,2009,29
Dave Blaney,24,40,40,23,43,39,-1,14,15,0,0.0,0,0,0.0,0,0.0,28,34.9,2009_Price_Chopper_400_Presented_by_Kraft_Foods,2009,29
Mike Bliss,19,41,41,19,43,40,-35,3,38,0,0.0,0,0,0.0,0,0.0,26,29.9,2009_Price_Chopper_400_Presented_by_Kraft_Foods,2009,29
Joe Nemechek,7,42,42,7,42,41,-41,4,45,0,0.0,0,0,0.0,0,0.0,25,28.0,2009_Price_Chopper_400_Presented_by_Kraft_Foods,2009,29
Bobby Labonte,26,43,43,22,43,42,-1,7,8,0,0.0,0,0,0.0,0,0.0,6,27.8,2009_Price_Chopper_400_Presented_by_Kraft_Foods,2009,29
Jimmie Johnson,3,1,1,1,11,2,16,54,38,54,100.0,82,250,100.0,126,50.4,250,148.5,2009_Pepsi_500,2009,30
Jeff Gordon,10,3,2,1,21,5,8,67,59,63,94.0,13,244,97.6,6,2.4,250,117.2,2009_Pepsi_500,2009,30
Juan Pablo Montoya,4,5,3,1,22,2,5,47,42,47,100.0,45,247,98.8,78,31.2,250,128.6,2009_Pepsi_500,2009,30
Mark Martin,9,4,4,1,14,5,7,54,47,54,100.0,32,250,100.0,5,2.0,250,114.8,2009_Pepsi_500,2009,30
Tony Stewart,20,14,5,1,30,16,18,115,97,68,59.1,2,121,48.4,6,2.4,250,92.0,2009_Pepsi_500,2009,30
Carl Edwards,11,9,6,4,25,11,21,84,63,66,78.6,1,200,80.0,0,0.0,250,98.2,2009_Pepsi_500,2009,30
David Ragan,31,17,7,5,29,17,15,116,101,34,29.3,1,28,11.2,0,0.0,250,83.3,2009_Pepsi_500,2009,30
Kurt Busch,24,8,8,1,24,9,17,84,67,70,83.3,1,243,97.2,3,1.2,250,102.6,2009_Pepsi_500,2009,30
Clint Bowyer,8,13,9,6,32,14,-8,90,98,59,65.6,1,166,66.4,0,0.0,250,88.7,2009_Pepsi_500,2009,30
Kevin Harvick,7,10,10,1,15,7,-5,56,61,56,100.0,6,250,100.0,0,0.0,250,104.8,2009_Pepsi_500,2009,30
Casey Mears,16,11,11,4,17,10,5,75,70,73,97.3,0,247,98.8,0,0.0,250,94.2,2009_Pepsi_500,2009,30
"Sam Hornish, Jr.",22,23,12,12,27,22,-8,93,101,6,6.5,0,9,3.6,0,0.0,250,72.9,2009_Pepsi_500,2009,30
Matt Kenseth,17,28,13,9,30,18,8,114,106,53,46.5,0,105,42.0,0,0.0,250,79.3,2009_Pepsi_500,2009,30
Joey Logano,6,20,14,6,32,20,-16,63,79,23,36.5,1,94,37.6,0,0.0,250,80.3,2009_Pepsi_500,2009,30
Ryan Newman,36,21,15,4,36,20,0,111,111,28,25.2,0,51,20.4,0,0.0,250,72.7,2009_Pepsi_500,2009,30
David Stremme,14,33,16,13,36,31,-10,66,76,2,3.0,0,0,0.0,0,0.0,250,56.6,2009_Pepsi_500,2009,30
Michael Waltrip,34,29,17,14,42,29,-7,53,60,1,1.9,0,1,0.4,0,0.0,250,51.9,2009_Pepsi_500,2009,30
David Reutimann,42,25,18,13,42,23,24,110,86,1,0.9,0,6,2.4,0,0.0,250,67.2,2009_Pepsi_500,2009,30
John Andretti,40,32,19,1,42,29,25,66,41,13,19.7,0,10,4.0,1,0.4,250,48.7,2009_Pepsi_500,2009,30
Greg Biffle,2,6,20,1,27,10,-16,68,84,52,76.5,1,235,94.0,0,0.0,250,90.9,2009_Pepsi_500,2009,30
Scott Speed,21,26,21,6,35,28,0,93,93,11,11.8,0,2,0.8,0,0.0,249,58.6,2009_Pepsi_500,2009,30
"Martin Truex, Jr.",5,19,22,1,26,13,-23,85,108,58,68.2,2,179,71.6,4,1.6,249,80.8,2009_Pepsi_500,2009,30
Marcos Ambrose,27,16,23,3,31,19,4,77,73,30,39.0,3,80,32.0,0,0.0,249,63.5,2009_Pepsi_500,2009,30
Kyle Busch,19,24,24,8,43,26,15,86,71,0,0.0,1,2,0.8,0,0.0,248,57.7,2009_Pepsi_500,2009,30
"Dale Earnhardt, Jr.",37,7,25,2,37,12,21,108,87,52,48.1,2,175,70.0,0,0.0,248,83.7,2009_Pepsi_500,2009,30
Bobby Labonte,35,35,26,26,38,34,1,56,55,0,0.0,2,0,0.0,0,0.0,247,43.6,2009_Pepsi_500,2009,30
Paul Menard,41,34,27,18,39,32,18,82,64,0,0.0,3,0,0.0,0,0.0,247,46.4,2009_Pepsi_500,2009,30
Regan Smith,26,30,28,20,37,33,-10,75,85,0,0.0,5,0,0.0,0,0.0,247,44.3,2009_Pepsi_500,2009,30
Brian Vickers,32,18,29,13,34,23,15,85,70,6,7.1,0,36,14.4,0,0.0,246,62.0,2009_Pepsi_500,2009,30
Jeff Burton,18,12,30,9,33,15,-12,83,95,37,44.6,0,144,57.6,0,0.0,245,72.7,2009_Pepsi_500,2009,30
Reed Sorenson,28,22,31,12,35,24,5,109,104,11,10.1,1,8,3.2,0,0.0,244,57.6,2009_Pepsi_500,2009,30
Elliott Sadler,39,31,32,11,37,27,-6,93,99,8,8.6,0,8,3.2,0,0.0,244,47.3,2009_Pepsi_500,2009,30
A.J. Allmendinger,12,27,33,9,33,23,-26,68,94,16,23.5,0,23,9.2,0,0.0,244,57.0,2009_Pepsi_500,2009,30
Kasey Kahne,25,15,34,2,34,15,20,86,66,37,43.0,0,147,58.8,0,0.0,244,72.4,2009_Pepsi_500,2009,30
Max Papis,15,36,35,15,43,36,-20,16,36,1,6.3,0,0,0.0,0,0.0,244,29.8,2009_Pepsi_500,2009,30
Jamie McMurray,29,37,36,20,38,34,-1,35,36,0,0.0,0,0,0.0,0,0.0,209,44.1,2009_Pepsi_500,2009,30
Denny Hamlin,1,2,37,1,37,11,-31,28,59,28,100.0,6,189,75.6,21,8.4,195,95.8,2009_Pepsi_500,2009,30
Robby Gordon,38,38,38,30,42,37,0,45,45,0,0.0,1,0,0.0,0,0.0,121,42.1,2009_Pepsi_500,2009,30
Joe Nemechek,13,39,39,13,42,39,-26,10,36,0,0.0,0,0,0.0,0,0.0,29,31.6,2009_Pepsi_500,2009,30
Michael McDowell,43,40,40,39,41,40,1,13,12,0,0.0,0,0,0.0,0,0.0,25,27.9,2009_Pepsi_500,2009,30
Dave Blaney,33,41,41,29,41,40,-10,13,23,0,0.0,0,0,0.0,0,0.0,22,33.4,2009_Pepsi_500,2009,30
David Gilliland,30,42,42,27,42,41,-12,19,31,0,0.0,0,0,0.0,0,0.0,13,30.6,2009_Pepsi_500,2009,30
Mike Bliss,23,43,43,21,43,43,-22,1,23,0,0.0,0,0,0.0,0,0.0,11,25.2,2009_Pepsi_500,2009,30
Jimmie Johnson,1,4,1,1,29,3,2,63,61,50,79.4,71,332,99.4,92,27.5,334,139.1,2009_NASCAR_Banking_500_Only_From_Bank_of_America,2009,31
Matt Kenseth,4,3,2,1,36,4,-2,70,72,50,71.4,22,329,98.5,45,13.5,334,122.3,2009_NASCAR_Banking_500_Only_From_Bank_of_America,2009,31
Kasey Kahne,3,6,3,1,24,5,16,68,52,68,100.0,60,332,99.4,67,20.1,334,125.6,2009_NASCAR_Banking_500_Only_From_Bank_of_America,2009,31
Jeff Gordon,9,2,4,1,26,6,-8,53,61,49,92.5,17,326,97.6,64,19.2,334,115.1,2009_NASCAR_Banking_500_Only_From_Bank_of_America,2009,31
Joey Logano,12,13,5,4,38,13,37,115,78,62,53.9,8,233,69.8,0,0.0,334,96.0,2009_NASCAR_Banking_500_Only_From_Bank_of_America,2009,31
Clint Bowyer,11,7,6,2,21,8,10,92,82,81,88.0,7,310,92.8,0,0.0,334,106.2,2009_NASCAR_Banking_500_Only_From_Bank_of_America,2009,31
Casey Mears,42,19,7,4,40,14,3,90,87,43,47.8,2,191,57.2,0,0.0,334,88.2,2009_NASCAR_Banking_500_Only_From_Bank_of_America,2009,31
Kyle Busch,10,18,8,3,31,10,17,67,50,48,71.6,1,281,84.1,0,0.0,334,101.5,2009_NASCAR_Banking_500_Only_From_Bank_of_America,2009,31
"Martin Truex, Jr.",25,10,9,5,32,13,22,115,93,58,50.4,15,239,71.6,0,0.0,334,95.6,2009_NASCAR_Banking_500_Only_From_Bank_of_America,2009,31
Kurt Busch,15,8,10,1,29,10,15,83,68,65,78.3,1,290,86.8,2,0.6,334,97.6,2009_NASCAR_Banking_500_Only_From_Bank_of_America,2009,31
Ryan Newman,6,9,11,3,27,11,-18,69,87,57,82.6,0,252,75.4,0,0.0,334,93.1,2009_NASCAR_Banking_500_Only_From_Bank_of_America,2009,31
Brad Keselowski,8,24,12,4,40,17,26,111,85,36,32.4,4,171,51.2,0,0.0,334,80.3,2009_NASCAR_Banking_500_Only_From_Bank_of_America,2009,31
Tony Stewart,5,11,13,5,23,13,-21,71,92,60,84.5,1,250,74.9,0,0.0,334,85.3,2009_NASCAR_Banking_500_Only_From_Bank_of_America,2009,31
Jeff Burton,34,12,14,7,36,16,11,96,85,44,45.8,2,212,63.5,0,0.0,334,80.1,2009_NASCAR_Banking_500_Only_From_Bank_of_America,2009,31
David Reutimann,21,16,15,7,38,15,5,111,106,43,38.7,6,191,57.2,0,0.0,334,84.6,2009_NASCAR_Banking_500_Only_From_Bank_of_America,2009,31
Greg Biffle,23,5,16,2,34,15,3,89,86,24,27.0,1,93,27.8,0,0.0,334,77.4,2009_NASCAR_Banking_500_Only_From_Bank_of_America,2009,31
Mark Martin,2,15,17,1,26,13,-6,67,73,40,59.7,4,175,52.4,6,1.8,334,86.3,2009_NASCAR_Banking_500_Only_From_Bank_of_America,2009,31
Kevin Harvick,32,17,18,2,42,17,10,97,87,36,37.1,4,190,56.9,0,0.0,334,74.2,2009_NASCAR_Banking_500_Only_From_Bank_of_America,2009,31
David Stremme,27,20,19,12,37,23,-5,120,125,12,10.0,0,14,4.2,0,0.0,334,64.8,2009_NASCAR_Banking_500_Only_From_Bank_of_America,2009,31
David Ragan,29,14,20,11,32,19,-3,87,90,15,17.2,0,109,32.6,0,0.0,334,67.7,2009_NASCAR_Banking_500_Only_From_Bank_of_America,2009,31
Reed Sorenson,37,25,21,20,41,26,12,97,85,0,0.0,0,0,0.0,0,0.0,334,57.1,2009_NASCAR_Banking_500_Only_From_Bank_of_America,2009,31
Marcos Ambrose,13,26,22,8,31,21,-7,83,90,16,19.3,0,20,6.0,0,0.0,333,64.6,2009_NASCAR_Banking_500_Only_From_Bank_of_America,2009,31
A.J. Allmendinger,26,21,23,9,37,23,9,103,94,4,3.9,0,6,1.8,0,0.0,333,61.5,2009_NASCAR_Banking_500_Only_From_Bank_of_America,2009,31
Mike Bliss,7,22,24,7,36,21,-14,77,91,7,9.1,0,35,10.5,0,0.0,333,63.5,2009_NASCAR_Banking_500_Only_From_Bank_of_America,2009,31
David Gilliland,14,29,25,6,38,25,-8,96,104,22,22.9,0,50,15.0,0,0.0,333,56.1,2009_NASCAR_Banking_500_Only_From_Bank_of_America,2009,31
Elliott Sadler,38,28,26,9,37,28,0,80,80,8,10.0,0,2,0.6,0,0.0,332,51.4,2009_NASCAR_Banking_500_Only_From_Bank_of_America,2009,31
Paul Menard,31,35,27,13,43,32,-4,84,88,5,6.0,2,1,0.3,0,0.0,332,43.4,2009_NASCAR_Banking_500_Only_From_Bank_of_America,2009,31
Scott Speed,16,34,28,12,37,29,-19,84,103,8,9.5,1,3,0.9,0,0.0,332,50.5,2009_NASCAR_Banking_500_Only_From_Bank_of_America,2009,31
Bill Elliott,36,33,29,3,42,32,2,88,86,13,14.8,2,4,1.2,0,0.0,332,42.4,2009_NASCAR_Banking_500_Only_From_Bank_of_America,2009,31
Robby Gordon,19,23,30,19,39,26,-7,91,98,0,0.0,1,0,0.0,0,0.0,332,53.1,2009_NASCAR_Banking_500_Only_From_Bank_of_America,2009,31
Bobby Labonte,24,27,31,22,40,31,-19,50,69,0,0.0,3,0,0.0,0,0.0,331,45.0,2009_NASCAR_Banking_500_Only_From_Bank_of_America,2009,31
Michael Waltrip,33,38,32,1,40,36,-6,55,61,0,0.0,0,4,1.2,3,0.9,331,40.1,2009_NASCAR_Banking_500_Only_From_Bank_of_America,2009,31
Jamie McMurray,20,30,33,18,39,31,-11,60,71,0,0.0,1,0,0.0,0,0.0,331,46.4,2009_NASCAR_Banking_500_Only_From_Bank_of_America,2009,31
Brian Vickers,30,39,34,9,40,30,-20,55,75,15,27.3,8,50,15.0,0,0.0,330,58.2,2009_NASCAR_Banking_500_Only_From_Bank_of_America,2009,31
Juan Pablo Montoya,18,37,35,2,37,24,-4,41,45,26,63.4,2,121,36.2,0,0.0,330,66.2,2009_NASCAR_Banking_500_Only_From_Bank_of_America,2009,31
John Andretti,41,40,36,13,43,39,4,17,13,0,0.0,2,1,0.3,0,0.0,330,29.0,2009_NASCAR_Banking_500_Only_From_Bank_of_America,2009,31
Terry Labonte,43,36,37,1,42,37,-8,55,63,10,18.2,0,7,2.1,1,0.3,329,31.9,2009_NASCAR_Banking_500_Only_From_Bank_of_America,2009,31
"Dale Earnhardt, Jr.",39,41,38,18,41,37,5,59,54,0,0.0,1,0,0.0,0,0.0,304,44.3,2009_NASCAR_Banking_500_Only_From_Bank_of_America,2009,31
Carl Edwards,28,32,39,23,41,35,-10,56,66,0,0.0,0,0,0.0,0,0.0,299,35.6,2009_NASCAR_Banking_500_Only_From_Bank_of_America,2009,31
"Sam Hornish, Jr.",22,42,40,21,43,42,-1,6,7,0,0.0,1,0,0.0,0,0.0,298,27.1,2009_NASCAR_Banking_500_Only_From_Bank_of_America,2009,31
Max Papis,40,31,41,2,43,36,-3,66,69,10,15.2,0,6,1.8,0,0.0,286,27.8,2009_NASCAR_Banking_500_Only_From_Bank_of_America,2009,31
Denny Hamlin,17,1,42,1,42,20,6,30,24,27,90.0,32,179,53.6,54,16.2,192,100.5,2009_NASCAR_Banking_500_Only_From_Bank_of_America,2009,31
Joe Nemechek,35,43,43,33,43,43,-11,3,14,0,0.0,0,0,0.0,0,0.0,26,27.0,2009_NASCAR_Banking_500_Only_From_Bank_of_America,2009,31
Denny Hamlin,17,1,1,1,22,5,25,48,23,42,87.5,52,474,94.6,206,41.1,501,131.7,2009_Tums_Fast_Relief_500,2009,32
Jimmie Johnson,15,2,2,1,22,3,32,53,21,50,94.3,92,490,97.8,164,32.7,501,135.5,2009_Tums_Fast_Relief_500,2009,32
Juan Pablo Montoya,21,3,3,1,25,5,44,70,26,54,77.1,55,471,94.0,37,7.4,501,122.7,2009_Tums_Fast_Relief_500,2009,32
Kyle Busch,41,5,4,1,41,14,31,108,77,52,48.1,6,352,70.3,4,0.8,501,95.4,2009_Tums_Fast_Relief_500,2009,32
Jeff Gordon,2,11,5,1,25,7,11,65,54,55,84.6,35,468,93.4,36,7.2,501,110.7,2009_Tums_Fast_Relief_500,2009,32
Jamie McMurray,23,14,6,4,27,15,3,96,93,42,43.8,2,240,47.9,0,0.0,501,85.2,2009_Tums_Fast_Relief_500,2009,32
Ryan Newman,1,7,7,1,23,6,9,59,50,50,84.7,23,482,96.2,23,4.6,501,109.6,2009_Tums_Fast_Relief_500,2009,32
Mark Martin,4,4,8,1,21,5,16,56,40,51,91.1,22,492,98.2,1,0.2,501,113.5,2009_Tums_Fast_Relief_500,2009,32
Tony Stewart,13,12,9,2,27,12,12,93,81,52,55.9,8,413,82.4,0,0.0,501,98.2,2009_Tums_Fast_Relief_500,2009,32
